item_id,category,item_name,packet_weight_grams
S0454,Snacks,Snack Attack Super Potato Chips,200
S0454,Snacks,Snack Attack Super Potato Chips,500
S0455,Snacks,Munch Masters Light Corn Chips,200
S0455,Snacks,Munch Masters Light Corn Chips,500
S0456,Snacks,Crispy Delights Value Peanuts,200
S0456,Snacks,Crispy Delights Value Peanuts,500
S0457,Snacks,Nibbles Super Almonds,200
S0457,Snacks,Nibbles Super Almonds,500
S0458,Snacks,Snack Attack Pure Cashews,200
S0458,Snacks,Snack Attack Pure Cashews,500
S0459,Snacks,Snack Time Traditional Pistachios,200
S0459,Snacks,Snack Time Traditional Pistachios,500
S0460,Snacks,Munch Masters Organic Walnuts,200
S0460,Snacks,Munch Masters Organic Walnuts,500
S0461,Snacks,Nibbles Fresh Sunflower Seeds,200
S0461,Snacks,Nibbles Fresh Sunflower Seeds,500
S0462,Snacks,Crispy Delights Extra Pumpkin Seeds,200
S0462,Snacks,Crispy Delights Extra Pumpkin Seeds,500
S0463,Snacks,Munch Masters Gourmet Raisins,200
S0463,Snacks,Munch Masters Gourmet Raisins,500
S0464,Snacks,Nibbles Wild Dried Apricots,200
S0464,Snacks,Nibbles Wild Dried Apricots,500
S0465,Snacks,Crispy Delights Value Chips,200
S0465,Snacks,Crispy Delights Value Chips,500
S0466,Snacks,Crispy Delights Wild Crackers,200
S0466,Snacks,Crispy Delights Wild Crackers,500
S0467,Snacks,Snack Attack Original Popcorn,200
S0467,Snacks,Snack Attack Original Popcorn,500
S0468,Snacks,Crispy Delights Value Nuts,200
S0468,Snacks,Crispy Delights Value Nuts,500
S0469,Snacks,Snack Attack Extra Pretzels,200
S0469,Snacks,Snack Attack Extra Pretzels,500
S0470,Snacks,Snack Time Light Granola Bars,200
S0470,Snacks,Snack Time Light Granola Bars,500
S0471,Snacks,Snack Attack Value Trail Mix,200
S0471,Snacks,Snack Attack Value Trail Mix,500
S0472,Snacks,Nibbles Gourmet Dried Fruit,200
S0472,Snacks,Nibbles Gourmet Dried Fruit,500
S0473,Snacks,Nibbles Homestyle Jerky,200
S0473,Snacks,Nibbles Homestyle Jerky,500
S0474,Snacks,Snack Attack Organic Rice Cakes,200
S0474,Snacks,Snack Attack Organic Rice Cakes,500
S0475,Snacks,Crispy Delights Premium Cookies,200
S0475,Snacks,Crispy Delights Premium Cookies,500
S0476,Snacks,Nibbles Homestyle Chocolate,200
S0476,Snacks,Nibbles Homestyle Chocolate,500
S0477,Snacks,Snack Time Fresh Candy,200
S0477,Snacks,Snack Time Fresh Candy,500
S0478,Snacks,Munch Masters Gold Gum,200
S0478,Snacks,Munch Masters Gold Gum,500
S0479,Snacks,Nibbles Classic Protein Bars,200
S0479,Snacks,Nibbles Classic Protein Bars,500
S0480,Snacks,Nibbles Wild Fruit Snacks,200
S0480,Snacks,Nibbles Wild Fruit Snacks,500
S0481,Snacks,Crispy Delights Special Cheese Puffs,200
S0481,Snacks,Crispy Delights Special Cheese Puffs,500
S0482,Snacks,Nibbles Organic Tortilla Chips,200
S0482,Snacks,Nibbles Organic Tortilla Chips,500
S0483,Snacks,Munch Masters Artisan Potato Chips,200
S0483,Snacks,Munch Masters Artisan Potato Chips,500
S0484,Snacks,Snack Attack Value Corn Chips,200
S0484,Snacks,Snack Attack Value Corn Chips,500
S0485,Snacks,Snack Attack Super Peanuts,200
S0485,Snacks,Snack Attack Super Peanuts,500
S0486,Snacks,Crispy Delights Wild Almonds,200
S0486,Snacks,Crispy Delights Wild Almonds,500
S0487,Snacks,Snack Attack Silver Cashews,200
S0487,Snacks,Snack Attack Silver Cashews,500
S0488,Snacks,Snack Attack Original Pistachios,200
S0488,Snacks,Snack Attack Original Pistachios,500
S0489,Snacks,Snack Time Premium Walnuts,200
S0489,Snacks,Snack Time Premium Walnuts,500
S0490,Snacks,Snack Time Extra Sunflower Seeds,200
S0490,Snacks,Snack Time Extra Sunflower Seeds,500
S0491,Snacks,Munch Masters Traditional Pumpkin Seeds,200
S0491,Snacks,Munch Masters Traditional Pumpkin Seeds,500
S0492,Snacks,Munch Masters Organic Raisins,200
S0492,Snacks,Munch Masters Organic Raisins,500
S0493,Snacks,Nibbles Homestyle Dried Apricots,200
S0493,Snacks,Nibbles Homestyle Dried Apricots,500
S0494,Snacks,Nibbles Organic Chips,200
S0494,Snacks,Nibbles Organic Chips,500
S0495,Snacks,Munch Masters Gourmet Crackers,200
S0495,Snacks,Munch Masters Gourmet Crackers,500
S0496,Snacks,Crispy Delights Special Popcorn,200
S0496,Snacks,Crispy Delights Special Popcorn,500
S0497,Snacks,Nibbles Light Nuts,200
S0497,Snacks,Nibbles Light Nuts,500
S0498,Snacks,Snack Time Wild Pretzels,200
S0498,Snacks,Snack Time Wild Pretzels,500
S0499,Snacks,Snack Attack Extra Granola Bars,200
S0499,Snacks,Snack Attack Extra Granola Bars,500
S0500,Snacks,Snack Attack Homestyle Trail Mix,200
S0500,Snacks,Snack Attack Homestyle Trail Mix,500
S0501,Snacks,Snack Attack Original Dried Fruit,200
S0501,Snacks,Snack Attack Original Dried Fruit,500
S0502,Snacks,Snack Attack Fresh Jerky,200
S0502,Snacks,Snack Attack Fresh Jerky,500
S0503,Snacks,Crispy Delights Special Rice Cakes,200
S0503,Snacks,Crispy Delights Special Rice Cakes,500
S0504,Snacks,Crispy Delights Value Cookies,200
S0504,Snacks,Crispy Delights Value Cookies,500
S0505,Snacks,Nibbles Wild Chocolate,200
S0505,Snacks,Nibbles Wild Chocolate,500
S0506,Snacks,Snack Time Artisan Candy,200
S0506,Snacks,Snack Time Artisan Candy,500
S0507,Snacks,Nibbles Deluxe Gum,200
S0507,Snacks,Nibbles Deluxe Gum,500
S0508,Snacks,Snack Attack Traditional Protein Bars,200
S0508,Snacks,Snack Attack Traditional Protein Bars,500
S0509,Snacks,Nibbles Special Fruit Snacks,200
S0509,Snacks,Nibbles Special Fruit Snacks,500
S0510,Snacks,Munch Masters Original Cheese Puffs,200
S0510,Snacks,Munch Masters Original Cheese Puffs,500
S0511,Snacks,Munch Masters Gourmet Tortilla Chips,200
S0511,Snacks,Munch Masters Gourmet Tortilla Chips,500
S0512,Snacks,Nibbles Classic Potato Chips,200
S0512,Snacks,Nibbles Classic Potato Chips,500
S0513,Snacks,Snack Attack Deluxe Corn Chips,200
S0513,Snacks,Snack Attack Deluxe Corn Chips,500
S0514,Snacks,Snack Attack Extra Peanuts,200
S0514,Snacks,Snack Attack Extra Peanuts,500
S0515,Snacks,Crispy Delights Signature Almonds,200
S0515,Snacks,Crispy Delights Signature Almonds,500
S0516,Snacks,Munch Masters Organic Cashews,200
S0516,Snacks,Munch Masters Organic Cashews,500
S0517,Snacks,Snack Attack Pure Pistachios,200
S0517,Snacks,Snack Attack Pure Pistachios,500
S0518,Snacks,Snack Attack Super Walnuts,200
S0518,Snacks,Snack Attack Super Walnuts,500
S0519,Snacks,Snack Attack Light Sunflower Seeds,200
S0519,Snacks,Snack Attack Light Sunflower Seeds,500
S0520,Snacks,Munch Masters Signature Pumpkin Seeds,200
S0520,Snacks,Munch Masters Signature Pumpkin Seeds,500
S0521,Snacks,Snack Attack Premium Raisins,200
S0521,Snacks,Snack Attack Premium Raisins,500
S0522,Snacks,Snack Attack Fresh Dried Apricots,200
S0522,Snacks,Snack Attack Fresh Dried Apricots,500
S0523,Snacks,Munch Masters Traditional Chips,200
S0523,Snacks,Munch Masters Traditional Chips,500
S0524,Snacks,Nibbles Natural Crackers,200
S0524,Snacks,Nibbles Natural Crackers,500
S0525,Snacks,Nibbles Extra Popcorn,200
S0525,Snacks,Nibbles Extra Popcorn,500
S0526,Snacks,Crispy Delights Silver Nuts,200
S0526,Snacks,Crispy Delights Silver Nuts,500
S0527,Snacks,Munch Masters Classic Pretzels,200
S0527,Snacks,Munch Masters Classic Pretzels,500
S0528,Snacks,Snack Time Original Granola Bars,200
S0528,Snacks,Snack Time Original Granola Bars,500
S0529,Snacks,Snack Time Homestyle Trail Mix,200
S0529,Snacks,Snack Time Homestyle Trail Mix,500
S0530,Snacks,Crispy Delights Super Dried Fruit,200
S0530,Snacks,Crispy Delights Super Dried Fruit,500
S0531,Snacks,Snack Time Gourmet Jerky,200
S0531,Snacks,Snack Time Gourmet Jerky,500
S0532,Snacks,Snack Attack Original Rice Cakes,200
S0532,Snacks,Snack Attack Original Rice Cakes,500
S0533,Snacks,Nibbles Artisan Cookies,200
S0533,Snacks,Nibbles Artisan Cookies,500
S0534,Snacks,Munch Masters Super Chocolate,200
S0534,Snacks,Munch Masters Super Chocolate,500
S0535,Snacks,Munch Masters Gold Candy,200
S0535,Snacks,Munch Masters Gold Candy,500
S0536,Snacks,Munch Masters Pure Gum,200
S0536,Snacks,Munch Masters Pure Gum,500
S0537,Snacks,Munch Masters Deluxe Protein Bars,200
S0537,Snacks,Munch Masters Deluxe Protein Bars,500
S0538,Snacks,Snack Attack Gold Fruit Snacks,200
S0538,Snacks,Snack Attack Gold Fruit Snacks,500
S0539,Snacks,Snack Time Deluxe Cheese Puffs,200
S0539,Snacks,Snack Time Deluxe Cheese Puffs,500
S0540,Snacks,Snack Time Value Tortilla Chips,200
S0540,Snacks,Snack Time Value Tortilla Chips,500
S0541,Snacks,Crispy Delights Original Potato Chips,200
S0541,Snacks,Crispy Delights Original Potato Chips,500
S0542,Snacks,Snack Attack Deluxe Corn Chips,200
S0542,Snacks,Snack Attack Deluxe Corn Chips,500
S0543,Snacks,Crispy Delights Artisan Peanuts,200
S0543,Snacks,Crispy Delights Artisan Peanuts,500
S0544,Snacks,Snack Attack Classic Almonds,200
S0544,Snacks,Snack Attack Classic Almonds,500
S0545,Snacks,Nibbles Classic Cashews,200
S0545,Snacks,Nibbles Classic Cashews,500
S0546,Snacks,Munch Masters Homestyle Pistachios,200
S0546,Snacks,Munch Masters Homestyle Pistachios,500
S0547,Snacks,Snack Time Deluxe Walnuts,200
S0547,Snacks,Snack Time Deluxe Walnuts,500
S0548,Snacks,Crispy Delights Deluxe Sunflower Seeds,200
S0548,Snacks,Crispy Delights Deluxe Sunflower Seeds,500
S0549,Snacks,Snack Attack Light Pumpkin Seeds,200
S0549,Snacks,Snack Attack Light Pumpkin Seeds,500
S0550,Snacks,Nibbles Wild Raisins,200
S0550,Snacks,Nibbles Wild Raisins,500
S0551,Snacks,Snack Time Original Dried Apricots,200
S0551,Snacks,Snack Time Original Dried Apricots,500
S0552,Snacks,Crispy Delights Pure Chips,200
S0552,Snacks,Crispy Delights Pure Chips,500
S0553,Snacks,Munch Masters Artisan Crackers,200
S0553,Snacks,Munch Masters Artisan Crackers,500
S0554,Snacks,Munch Masters Deluxe Popcorn,200
S0554,Snacks,Munch Masters Deluxe Popcorn,500
S0555,Snacks,Nibbles Homestyle Nuts,200
S0555,Snacks,Nibbles Homestyle Nuts,500
S0556,Snacks,Munch Masters Special Pretzels,200
S0556,Snacks,Munch Masters Special Pretzels,500
S0557,Snacks,Snack Time Premium Granola Bars,200
S0557,Snacks,Snack Time Premium Granola Bars,500
S0558,Snacks,Munch Masters Silver Trail Mix,200
S0558,Snacks,Munch Masters Silver Trail Mix,500
S0559,Snacks,Nibbles Signature Dried Fruit,200
S0559,Snacks,Nibbles Signature Dried Fruit,500
S0560,Snacks,Snack Time Organic Jerky,200
S0560,Snacks,Snack Time Organic Jerky,500
S0561,Snacks,Munch Masters Signature Rice Cakes,200
S0561,Snacks,Munch Masters Signature Rice Cakes,500
S0562,Snacks,Snack Time Homestyle Cookies,200
S0562,Snacks,Snack Time Homestyle Cookies,500
S0563,Snacks,Nibbles Gold Chocolate,200
S0563,Snacks,Nibbles Gold Chocolate,500
S0564,Snacks,Nibbles Homestyle Candy,200
S0564,Snacks,Nibbles Homestyle Candy,500
S0565,Snacks,Crispy Delights Natural Gum,200
S0565,Snacks,Crispy Delights Natural Gum,500
S0566,Snacks,Snack Time Super Protein Bars,200
S0566,Snacks,Snack Time Super Protein Bars,500
S0567,Snacks,Snack Attack Special Fruit Snacks,200
S0567,Snacks,Snack Attack Special Fruit Snacks,500
S0568,Snacks,Nibbles Gold Cheese Puffs,200
S0568,Snacks,Nibbles Gold Cheese Puffs,500
S0569,Snacks,Nibbles Extra Tortilla Chips,200
S0569,Snacks,Nibbles Extra Tortilla Chips,500
S0570,Snacks,Munch Masters Gourmet Potato Chips,200
S0570,Snacks,Munch Masters Gourmet Potato Chips,500
S0571,Snacks,Nibbles Fresh Corn Chips,200
S0571,Snacks,Nibbles Fresh Corn Chips,500
S0572,Snacks,Nibbles Gourmet Peanuts,200
S0572,Snacks,Nibbles Gourmet Peanuts,500
S0573,Snacks,Nibbles Super Almonds,200
S0573,Snacks,Nibbles Super Almonds,500
S0574,Snacks,Crispy Delights Premium Cashews,200
S0574,Snacks,Crispy Delights Premium Cashews,500
S0575,Snacks,Crispy Delights Wild Pistachios,200
S0575,Snacks,Crispy Delights Wild Pistachios,500
S0576,Snacks,Munch Masters Traditional Walnuts,200
S0576,Snacks,Munch Masters Traditional Walnuts,500
S0577,Snacks,Munch Masters Value Sunflower Seeds,200
S0577,Snacks,Munch Masters Value Sunflower Seeds,500
S0578,Snacks,Snack Attack Original Pumpkin Seeds,200
S0578,Snacks,Snack Attack Original Pumpkin Seeds,500
S0579,Snacks,Nibbles Silver Raisins,200
S0579,Snacks,Nibbles Silver Raisins,500
S0580,Snacks,Snack Attack Traditional Dried Apricots,200
S0580,Snacks,Snack Attack Traditional Dried Apricots,500
S0581,Snacks,Munch Masters Pure Chips,200
S0581,Snacks,Munch Masters Pure Chips,500
S0582,Snacks,Crispy Delights Super Crackers,200
S0582,Snacks,Crispy Delights Super Crackers,500
S0583,Snacks,Munch Masters Premium Popcorn,200
S0583,Snacks,Munch Masters Premium Popcorn,500
S0584,Snacks,Snack Time Natural Nuts,200
S0584,Snacks,Snack Time Natural Nuts,500
S0585,Snacks,Snack Attack Original Pretzels,200
S0585,Snacks,Snack Attack Original Pretzels,500
S0586,Snacks,Nibbles Value Granola Bars,200
S0586,Snacks,Nibbles Value Granola Bars,500
S0587,Snacks,Nibbles Light Trail Mix,200
S0587,Snacks,Nibbles Light Trail Mix,500
S0588,Snacks,Snack Time Silver Dried Fruit,200
S0588,Snacks,Snack Time Silver Dried Fruit,500
S0589,Snacks,Snack Attack Value Jerky,200
S0589,Snacks,Snack Attack Value Jerky,500
S0590,Snacks,Snack Attack Wild Rice Cakes,200
S0590,Snacks,Snack Attack Wild Rice Cakes,500
S0591,Snacks,Crispy Delights Artisan Cookies,200
S0591,Snacks,Crispy Delights Artisan Cookies,500
S0592,Snacks,Snack Time Classic Chocolate,200
S0592,Snacks,Snack Time Classic Chocolate,500
S0593,Snacks,Nibbles Silver Candy,200
S0593,Snacks,Nibbles Silver Candy,500
S0594,Snacks,Crispy Delights Fresh Gum,200
S0594,Snacks,Crispy Delights Fresh Gum,500
S0595,Snacks,Crispy Delights Gold Protein Bars,200
S0595,Snacks,Crispy Delights Gold Protein Bars,500
S0596,Snacks,Nibbles Pure Fruit Snacks,200
S0596,Snacks,Nibbles Pure Fruit Snacks,500
S0597,Snacks,Nibbles Gold Cheese Puffs,200
S0597,Snacks,Nibbles Gold Cheese Puffs,500
S0598,Snacks,Crispy Delights Gourmet Tortilla Chips,200
S0598,Snacks,Crispy Delights Gourmet Tortilla Chips,500
S0599,Snacks,Snack Time Deluxe Potato Chips,200
S0599,Snacks,Snack Time Deluxe Potato Chips,500
S0600,Snacks,Snack Time Gold Corn Chips,200
S0600,Snacks,Snack Time Gold Corn Chips,500
S0601,Snacks,Snack Attack Gold Peanuts,200
S0601,Snacks,Snack Attack Gold Peanuts,500
S0602,Snacks,Crispy Delights Organic Almonds,200
S0602,Snacks,Crispy Delights Organic Almonds,500
S0603,Snacks,Nibbles Super Cashews,200
S0603,Snacks,Nibbles Super Cashews,500
S0604,Snacks,Crispy Delights Traditional Pistachios,200
S0604,Snacks,Crispy Delights Traditional Pistachios,500
S0605,Snacks,Crispy Delights Silver Walnuts,200
S0605,Snacks,Crispy Delights Silver Walnuts,500
S0606,Snacks,Snack Time Signature Sunflower Seeds,200
S0606,Snacks,Snack Time Signature Sunflower Seeds,500
S0607,Snacks,Nibbles Original Pumpkin Seeds,200
S0607,Snacks,Nibbles Original Pumpkin Seeds,500
S0608,Snacks,Munch Masters Deluxe Raisins,200
S0608,Snacks,Munch Masters Deluxe Raisins,500
S0609,Snacks,Snack Attack Original Dried Apricots,200
S0609,Snacks,Snack Attack Original Dried Apricots,500
S0610,Snacks,Snack Attack Gourmet Chips,200
S0610,Snacks,Snack Attack Gourmet Chips,500
S0611,Snacks,Crispy Delights Extra Crackers,200
S0611,Snacks,Crispy Delights Extra Crackers,500
S0612,Snacks,Nibbles Traditional Popcorn,200
S0612,Snacks,Nibbles Traditional Popcorn,500
S0613,Snacks,Snack Time Light Nuts,200
S0613,Snacks,Snack Time Light Nuts,500
S0614,Snacks,Snack Time Gourmet Pretzels,200
S0614,Snacks,Snack Time Gourmet Pretzels,500
S0615,Snacks,Snack Attack Premium Granola Bars,200
S0615,Snacks,Snack Attack Premium Granola Bars,500
S0616,Snacks,Munch Masters Organic Trail Mix,200
S0616,Snacks,Munch Masters Organic Trail Mix,500
S0617,Snacks,Snack Attack Special Dried Fruit,200
S0617,Snacks,Snack Attack Special Dried Fruit,500
S0618,Snacks,Snack Attack Gourmet Jerky,200
S0618,Snacks,Snack Attack Gourmet Jerky,500
S0619,Snacks,Nibbles Wild Rice Cakes,200
S0619,Snacks,Nibbles Wild Rice Cakes,500
S0620,Snacks,Nibbles Pure Cookies,200
S0620,Snacks,Nibbles Pure Cookies,500
S0621,Snacks,Nibbles Premium Chocolate,200
S0621,Snacks,Nibbles Premium Chocolate,500
S0622,Snacks,Snack Attack Classic Candy,200
S0622,Snacks,Snack Attack Classic Candy,500
S0623,Snacks,Snack Time Gourmet Gum,200
S0623,Snacks,Snack Time Gourmet Gum,500
S0624,Snacks,Crispy Delights Homestyle Protein Bars,200
S0624,Snacks,Crispy Delights Homestyle Protein Bars,500
S0625,Snacks,Nibbles Value Fruit Snacks,200
S0625,Snacks,Nibbles Value Fruit Snacks,500
S0626,Snacks,Snack Time Signature Cheese Puffs,200
S0626,Snacks,Snack Time Signature Cheese Puffs,500
S0627,Snacks,Nibbles Extra Tortilla Chips,200
S0627,Snacks,Nibbles Extra Tortilla Chips,500
S0628,Snacks,Nibbles Classic Potato Chips,200
S0628,Snacks,Nibbles Classic Potato Chips,500
S0629,Snacks,Munch Masters Light Corn Chips,200
S0629,Snacks,Munch Masters Light Corn Chips,500
S0630,Snacks,Munch Masters Homestyle Peanuts,200
S0630,Snacks,Munch Masters Homestyle Peanuts,500
S0631,Snacks,Crispy Delights Super Almonds,200
S0631,Snacks,Crispy Delights Super Almonds,500
S0632,Snacks,Snack Attack Silver Cashews,200
S0632,Snacks,Snack Attack Silver Cashews,500
S0633,Snacks,Munch Masters Classic Pistachios,200
S0633,Snacks,Munch Masters Classic Pistachios,500
S0634,Snacks,Snack Attack Original Walnuts,200
S0634,Snacks,Snack Attack Original Walnuts,500
S0635,Snacks,Snack Attack Deluxe Sunflower Seeds,200
S0635,Snacks,Snack Attack Deluxe Sunflower Seeds,500
S0636,Snacks,Crispy Delights Light Pumpkin Seeds,200
S0636,Snacks,Crispy Delights Light Pumpkin Seeds,500
S0637,Snacks,Snack Time Traditional Raisins,200
S0637,Snacks,Snack Time Traditional Raisins,500
S0638,Snacks,Snack Time Wild Dried Apricots,200
S0638,Snacks,Snack Time Wild Dried Apricots,500
S0639,Snacks,Crispy Delights Traditional Chips,200
S0639,Snacks,Crispy Delights Traditional Chips,500
S0640,Snacks,Snack Time Gold Crackers,200
S0640,Snacks,Snack Time Gold Crackers,500
S0641,Snacks,Crispy Delights Homestyle Popcorn,200
S0641,Snacks,Crispy Delights Homestyle Popcorn,500
S0642,Snacks,Nibbles Gold Nuts,200
S0642,Snacks,Nibbles Gold Nuts,500
S0643,Snacks,Nibbles Traditional Pretzels,200
S0643,Snacks,Nibbles Traditional Pretzels,500
S0644,Snacks,Munch Masters Premium Granola Bars,200
S0644,Snacks,Munch Masters Premium Granola Bars,500
S0645,Snacks,Snack Attack Organic Trail Mix,200
S0645,Snacks,Snack Attack Organic Trail Mix,500
S0646,Snacks,Crispy Delights Natural Dried Fruit,200
S0646,Snacks,Crispy Delights Natural Dried Fruit,500
S0647,Snacks,Crispy Delights Extra Jerky,200
S0647,Snacks,Crispy Delights Extra Jerky,500
S0648,Snacks,Munch Masters Natural Rice Cakes,200
S0648,Snacks,Munch Masters Natural Rice Cakes,500
S0649,Snacks,Snack Time Gold Cookies,200
S0649,Snacks,Snack Time Gold Cookies,500
S0650,Snacks,Nibbles Natural Chocolate,200
S0650,Snacks,Nibbles Natural Chocolate,500
S0651,Snacks,Crispy Delights Special Candy,200
S0651,Snacks,Crispy Delights Special Candy,500
S0652,Snacks,Crispy Delights Traditional Gum,200
S0652,Snacks,Crispy Delights Traditional Gum,500
S0653,Snacks,Snack Time Value Protein Bars,200
S0653,Snacks,Snack Time Value Protein Bars,500
S0654,Snacks,Nibbles Artisan Fruit Snacks,200
S0654,Snacks,Nibbles Artisan Fruit Snacks,500
S0655,Snacks,Crispy Delights Silver Cheese Puffs,200
S0655,Snacks,Crispy Delights Silver Cheese Puffs,500
S0656,Snacks,Snack Time Homestyle Tortilla Chips,200
S0656,Snacks,Snack Time Homestyle Tortilla Chips,500
S0657,Snacks,Snack Attack Natural Potato Chips,200
S0657,Snacks,Snack Attack Natural Potato Chips,500
S0658,Snacks,Snack Time Classic Corn Chips,200
S0658,Snacks,Snack Time Classic Corn Chips,500
S0659,Snacks,Crispy Delights Organic Peanuts,200
S0659,Snacks,Crispy Delights Organic Peanuts,500
S0660,Snacks,Snack Time Organic Almonds,200
S0660,Snacks,Snack Time Organic Almonds,500
S0661,Snacks,Munch Masters Natural Cashews,200
S0661,Snacks,Munch Masters Natural Cashews,500
S0662,Snacks,Munch Masters Value Pistachios,200
S0662,Snacks,Munch Masters Value Pistachios,500
S0663,Snacks,Munch Masters Pure Walnuts,200
S0663,Snacks,Munch Masters Pure Walnuts,500
S0664,Snacks,Crispy Delights Wild Sunflower Seeds,200
S0664,Snacks,Crispy Delights Wild Sunflower Seeds,500
S0665,Snacks,Crispy Delights Premium Pumpkin Seeds,200
S0665,Snacks,Crispy Delights Premium Pumpkin Seeds,500
S0666,Snacks,Snack Attack Classic Raisins,200
S0666,Snacks,Snack Attack Classic Raisins,500
S0667,Snacks,Crispy Delights Homestyle Dried Apricots,200
S0667,Snacks,Crispy Delights Homestyle Dried Apricots,500
B0001,Beverages,Refreshing Springs Water,200
B0001,Beverages,Refreshing Springs Water,500
B0002,Beverages,Refreshing Springs Soda,200
B0002,Beverages,Refreshing Springs Soda,500
B0003,Beverages,Beverage Co. Juice,200
B0003,Beverages,Beverage Co. Juice,500
B0004,Beverages,Liquid Refreshment Coffee,200
B0004,Beverages,Liquid Refreshment Coffee,500
B0005,Beverages,Beverage Co. Tea,200
B0005,Beverages,Beverage Co. Tea,500
B0006,Beverages,Liquid Refreshment Energy Drink,200
B0006,Beverages,Liquid Refreshment Energy Drink,500
B0007,Beverages,Refreshing Springs Sports Drink,200
B0007,Beverages,Refreshing Springs Sports Drink,500
B0008,Beverages,Liquid Refreshment Milk Alternative,200
B0008,Beverages,Liquid Refreshment Milk Alternative,500
B0009,Beverages,Beverage Co. Hot Chocolate,200
B0009,Beverages,Beverage Co. Hot Chocolate,500
B0010,Beverages,Refreshing Springs Lemonade,200
B0010,Beverages,Refreshing Springs Lemonade,500
B0011,Beverages,Thirst Quencher Iced Tea,200
B0011,Beverages,Thirst Quencher Iced Tea,500
B0012,Beverages,Beverage Co. Smoothie,200
B0012,Beverages,Beverage Co. Smoothie,500
B0013,Beverages,Thirst Quencher Protein Shake,200
B0013,Beverages,Thirst Quencher Protein Shake,500
B0014,Beverages,Thirst Quencher Coconut Water,200
B0014,Beverages,Thirst Quencher Coconut Water,500
B0015,Beverages,Liquid Refreshment Almond Milk,200
B0015,Beverages,Liquid Refreshment Almond Milk,500
B0016,Beverages,Liquid Refreshment Soy Milk,200
B0016,Beverages,Liquid Refreshment Soy Milk,500
B0017,Beverages,Refreshing Springs Oat Milk,200
B0017,Beverages,Refreshing Springs Oat Milk,500
B0018,Beverages,Refreshing Springs Rice Milk,200
B0018,Beverages,Refreshing Springs Rice Milk,500
B0019,Beverages,Beverage Co. Apple Juice,200
B0019,Beverages,Beverage Co. Apple Juice,500
B0020,Beverages,Refreshing Springs Orange Juice,200
B0020,Beverages,Refreshing Springs Orange Juice,500
B0021,Beverages,Liquid Refreshment Grape Juice,200
B0021,Beverages,Liquid Refreshment Grape Juice,500
B0022,Beverages,Refreshing Springs Cranberry Juice,200
B0022,Beverages,Refreshing Springs Cranberry Juice,500
B0023,Beverages,Beverage Co. Tomato Juice,200
B0023,Beverages,Beverage Co. Tomato Juice,500
B0024,Beverages,Thirst Quencher Vegetable Juice,200
B0024,Beverages,Thirst Quencher Vegetable Juice,500
B0025,Beverages,Beverage Co. Beer,200
B0025,Beverages,Beverage Co. Beer,500
B0026,Beverages,Refreshing Springs Wine,200
B0026,Beverages,Refreshing Springs Wine,500
B0027,Beverages,Beverage Co. Spirits,200
B0027,Beverages,Beverage Co. Spirits,500
B0028,Beverages,Liquid Refreshment Kombucha,200
B0028,Beverages,Liquid Refreshment Kombucha,500
B0029,Beverages,Pure Drinks Original Water,200
B0029,Beverages,Pure Drinks Original Water,500
B0030,Beverages,Pure Drinks Super Soda,200
B0030,Beverages,Pure Drinks Super Soda,500
B0031,Beverages,Refreshing Springs Traditional Juice,200
B0031,Beverages,Refreshing Springs Traditional Juice,500
B0032,Beverages,Pure Drinks Special Coffee,200
B0032,Beverages,Pure Drinks Special Coffee,500
B0033,Beverages,Pure Drinks Deluxe Tea,200
B0033,Beverages,Pure Drinks Deluxe Tea,500
B0034,Beverages,Thirst Quencher Value Energy Drink,200
B0034,Beverages,Thirst Quencher Value Energy Drink,500
B0035,Beverages,Refreshing Springs Premium Sports Drink,200
B0035,Beverages,Refreshing Springs Premium Sports Drink,500
B0036,Beverages,Refreshing Springs Super Milk Alternative,200
B0036,Beverages,Refreshing Springs Super Milk Alternative,500
B0037,Beverages,Beverage Co. Extra Hot Chocolate,200
B0037,Beverages,Beverage Co. Extra Hot Chocolate,500
B0038,Beverages,Liquid Refreshment Organic Lemonade,200
B0038,Beverages,Liquid Refreshment Organic Lemonade,500
B0039,Beverages,Liquid Refreshment Pure Iced Tea,200
B0039,Beverages,Liquid Refreshment Pure Iced Tea,500
B0040,Beverages,Beverage Co. Extra Smoothie,200
B0040,Beverages,Beverage Co. Extra Smoothie,500
B0041,Beverages,Pure Drinks Signature Protein Shake,200
B0041,Beverages,Pure Drinks Signature Protein Shake,500
B0042,Beverages,Liquid Refreshment Fresh Coconut Water,200
B0042,Beverages,Liquid Refreshment Fresh Coconut Water,500
B0043,Beverages,Beverage Co. Wild Almond Milk,200
B0043,Beverages,Beverage Co. Wild Almond Milk,500
B0044,Beverages,Refreshing Springs Homestyle Soy Milk,200
B0044,Beverages,Refreshing Springs Homestyle Soy Milk,500
B0045,Beverages,Pure Drinks Wild Oat Milk,200
B0045,Beverages,Pure Drinks Wild Oat Milk,500
B0046,Beverages,Refreshing Springs Pure Rice Milk,200
B0046,Beverages,Refreshing Springs Pure Rice Milk,500
B0047,Beverages,Refreshing Springs Wild Apple Juice,200
B0047,Beverages,Refreshing Springs Wild Apple Juice,500
B0048,Beverages,Pure Drinks Traditional Orange Juice,200
B0048,Beverages,Pure Drinks Traditional Orange Juice,500
B0049,Beverages,Liquid Refreshment Extra Grape Juice,200
B0049,Beverages,Liquid Refreshment Extra Grape Juice,500
